OBJECTID,fund,fund_title,cur_doc_no,cur_doc_no_sfx,dept,dept_title,obj_lvl_1,obj_lvl_1_title,obj_lvl_2,obj_lvl_2_title,obj_lvl_3,obj_lvl_3_title,org_cost_acct,oca_title,appropriation_amt,account_type,fiscal_year
7069,100,General Fund,BU740075,55,17,Park,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,173400,Aquatics Administration,91,Expense,2017
7070,100,General Fund,BU740075,56,17,Park,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,173400,Aquatics Administration,9748,Expense,2017
7071,100,General Fund,BU740075,57,17,Park,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,173400,Aquatics Administration,181,Expense,2017
7072,100,General Fund,BU740075,58,17,Park,2,Contractual Services,230,Transportation and Training,2399,Other training/transportation,173400,Aquatics Administration,150,Expense,2017
7073,100,General Fund,BU740075,59,17,Park,3,Materials and Supplies,390,Other Commodities,3999,Other commodities,173400,Aquatics Administration,600,Expense,2017
7074,100,General Fund,BU740075,60,17,Park,1,Personnel Services,120,Special Salaries,1200,Part time/seasonal,173401,Aley Pool,32000,Expense,2017
7075,100,General Fund,BU740075,61,17,Park,1,Personnel Services,140,Employee Benefits,1400,FICA,173401,Aley Pool,2448,Expense,2017
7076,100,General Fund,BU740075,62,17,Park,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,173401,Aley Pool,696,Expense,2017
7077,100,General Fund,BU740075,63,13,Public Works & Utilities,2,Contractual Services,280,Buildings and Grounds Charges,2806,Security/Fire services,130526,Art Museum,4000,Expense,2017
7078,100,General Fund,BU740075,64,13,Public Works & Utilities,2,Contractual Services,280,Buildings and Grounds Charges,2899,Other building/grounds charges,130526,Art Museum,75,Expense,2017
7079,100,General Fund,BU740075,65,13,Public Works & Utilities,3,Materials and Supplies,330,Chemicals,3301,Industrial chemicals,130526,Art Museum,1100,Expense,2017
7080,100,General Fund,BU740075,66,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3403,Electrical,130526,Art Museum,9500,Expense,2017
7081,100,General Fund,BU740075,67,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3499,Other equipment parts,130526,Art Museum,30000,Expense,2017
7082,100,General Fund,BU740075,68,13,Public Works & Utilities,3,Materials and Supplies,350,Materials,3500,Materials,130526,Art Museum,600,Expense,2017
7083,100,General Fund,BU740075,69,13,Public Works & Utilities,3,Materials and Supplies,370,Building Parts,3700,Building parts and materials,130526,Art Museum,7000,Expense,2017
7084,100,General Fund,BU740075,70,13,Public Works & Utilities,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3800,"Non-capital shop equipment < $5,000 each",130526,Art Museum,2500,Expense,2017
7085,100,General Fund,BU740075,71,13,Public Works & Utilities,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3809,"Plumbing equipment < $5,000 each",130526,Art Museum,4000,Expense,2017
7086,100,General Fund,BU740075,72,13,Public Works & Utilities,2,Contractual Services,270,Equipment Charges,2705,Outside services,130534,Library Maintenance,1000,Expense,2017
7087,100,General Fund,BU740075,73,13,Public Works & Utilities,2,Contractual Services,280,Buildings and Grounds Charges,2803,Maintenance - buildings,130534,Library Maintenance,50000,Expense,2017
7088,100,General Fund,BU740075,74,13,Public Works & Utilities,2,Contractual Services,280,Buildings and Grounds Charges,2804,Pest control services,130534,Library Maintenance,800,Expense,2017
7089,100,General Fund,BU740075,75,13,Public Works & Utilities,2,Contractual Services,280,Buildings and Grounds Charges,2805,Janitorial services,130534,Library Maintenance,115000,Expense,2017
7090,100,General Fund,BU740075,76,13,Public Works & Utilities,2,Contractual Services,280,Buildings and Grounds Charges,2899,Other building/grounds charges,130534,Library Maintenance,100,Expense,2017
7091,100,General Fund,BU740075,77,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3400,Equipment parts and supplies,130534,Library Maintenance,350,Expense,2017
7092,100,General Fund,BU740075,78,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3403,Electrical,130534,Library Maintenance,7500,Expense,2017
7093,100,General Fund,BU740075,79,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3499,Other equipment parts,130534,Library Maintenance,17500,Expense,2017
7094,100,General Fund,BU740075,80,13,Public Works & Utilities,3,Materials and Supplies,350,Materials,3500,Materials,130534,Library Maintenance,400,Expense,2017
7095,100,General Fund,BU740075,81,13,Public Works & Utilities,3,Materials and Supplies,370,Building Parts,3700,Building parts and materials,130534,Library Maintenance,10000,Expense,2017
7096,100,General Fund,BU740075,82,13,Public Works & Utilities,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3809,"Plumbing equipment < $5,000 each",130534,Library Maintenance,1750,Expense,2017
7097,100,General Fund,BU740075,83,13,Public Works & Utilities,2,Contractual Services,220,Communications,2207,Postage - regular,132233,Street Cleaning,10,Expense,2017
7098,100,General Fund,BU740075,84,13,Public Works & Utilities,2,Contractual Services,240,Insurance,2401,Vehicle liability,132233,Street Cleaning,13080,Expense,2017
7099,100,General Fund,BU740075,85,13,Public Works & Utilities,2,Contractual Services,250,Professional Services,2501,Pre-employment expenses,132233,Street Cleaning,200,Expense,2017
7100,100,General Fund,BU740075,86,13,Public Works & Utilities,2,Contractual Services,250,Professional Services,2502,Medical and laboratory services,132233,Street Cleaning,350,Expense,2017
7101,100,General Fund,BU740075,87,13,Public Works & Utilities,2,Contractual Services,260,Data Processing,2600,Data center charges,132233,Street Cleaning,8541,Expense,2017
7102,100,General Fund,BU740075,88,13,Public Works & Utilities,2,Contractual Services,260,Data Processing,2601,Maintenance - data equipment,132233,Street Cleaning,600,Expense,2017
7103,100,General Fund,BU740075,89,13,Public Works & Utilities,2,Contractual Services,270,Equipment Charges,2700,Motor pool - scheduled charges,132233,Street Cleaning,332280,Expense,2017
7104,100,General Fund,BU740075,90,13,Public Works & Utilities,2,Contractual Services,270,Equipment Charges,2708,Uniform rental service,132233,Street Cleaning,1500,Expense,2017
7105,100,General Fund,BU740075,91,13,Public Works & Utilities,2,Contractual Services,290,Other Contractuals,2917,Printing and copying,132233,Street Cleaning,1000,Expense,2017
7106,100,General Fund,BU740075,92,13,Public Works & Utilities,2,Contractual Services,290,Other Contractuals,2922,Shredding and recycling,132233,Street Cleaning,2000,Expense,2017
7107,100,General Fund,BU740075,93,13,Public Works & Utilities,3,Materials and Supplies,320,Clothing and Towels,3299,Other clothing,132233,Street Cleaning,600,Expense,2017
7108,100,General Fund,BU740075,94,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3400,Equipment parts and supplies,132233,Street Cleaning,50000,Expense,2017
7109,100,General Fund,BU740075,95,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3405,Fuel,132233,Street Cleaning,102982,Expense,2017
7110,100,General Fund,BU740075,96,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3406,Safety/security equipment,132233,Street Cleaning,650,Expense,2017
7111,100,General Fund,BU740075,97,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3407,Road/highway/traffic equipment,132233,Street Cleaning,300,Expense,2017
7112,100,General Fund,BU740075,98,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3499,Other equipment parts,132233,Street Cleaning,17500,Expense,2017
7113,100,General Fund,BU740075,99,14,Public Works & Utilities,1,Personnel Services,110,Regular Salaries,1199,Other,143083,Child Care Licensing,-38299,Expense,2017
7114,100,General Fund,BU740075,100,14,Public Works & Utilities,1,Personnel Services,120,Special Salaries,1208,Cellular phone allowance,143083,Child Care Licensing,1200,Expense,2017
7115,100,General Fund,BU740076,1,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1400,FICA,143083,Child Care Licensing,9930,Expense,2017
7116,100,General Fund,BU740076,2,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1401,Employee pension,143083,Child Care Licensing,15965,Expense,2017
7117,100,General Fund,BU740076,3,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,143083,Child Care Licensing,3089,Expense,2017
7118,100,General Fund,BU740076,4,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,143083,Child Care Licensing,260,Expense,2017
7119,100,General Fund,BU740076,5,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,143083,Child Care Licensing,20909,Expense,2017
7120,100,General Fund,BU740076,6,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,143083,Child Care Licensing,512,Expense,2017
7121,100,General Fund,BU740076,7,14,Public Works & Utilities,2,Contractual Services,220,Communications,2203,Long distance service,143083,Child Care Licensing,50,Expense,2017
7122,100,General Fund,BU740076,8,14,Public Works & Utilities,2,Contractual Services,240,Insurance,2401,Vehicle liability,143083,Child Care Licensing,2390,Expense,2017
7123,100,General Fund,BU740076,9,14,Public Works & Utilities,2,Contractual Services,270,Equipment Charges,2700,Motor pool - scheduled charges,143083,Child Care Licensing,13680,Expense,2017
7124,100,General Fund,BU740076,10,14,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3405,Fuel,143083,Child Care Licensing,1844,Expense,2017
7125,255,TIF Districts Fund,BU740076,11,14,Public Works & Utilities,2,Contractual Services,220,Communications,2207,Postage - regular,148557,Gilbert & Mosley-General Program Costs,150,Expense,2017
7126,255,TIF Districts Fund,BU740076,12,14,Public Works & Utilities,2,Contractual Services,220,Communications,2211,Express mail,148557,Gilbert & Mosley-General Program Costs,150,Expense,2017
7127,255,TIF Districts Fund,BU740076,13,14,Public Works & Utilities,2,Contractual Services,220,Communications,2215,Plexar,148557,Gilbert & Mosley-General Program Costs,372,Expense,2017
7128,255,TIF Districts Fund,BU740076,14,14,Public Works & Utilities,2,Contractual Services,250,Professional Services,2503,Studies/Consultants,148557,Gilbert & Mosley-General Program Costs,600000,Expense,2017
7129,255,TIF Districts Fund,BU740076,15,14,Public Works & Utilities,2,Contractual Services,250,Professional Services,2504,Engineering,148557,Gilbert & Mosley-General Program Costs,10000,Expense,2017
7130,255,TIF Districts Fund,BU740076,16,14,Public Works & Utilities,2,Contractual Services,250,Professional Services,2505,Contractors,148557,Gilbert & Mosley-General Program Costs,30000,Expense,2017
7131,255,TIF Districts Fund,BU740076,17,14,Public Works & Utilities,2,Contractual Services,250,Professional Services,2506,Legal services,148557,Gilbert & Mosley-General Program Costs,25000,Expense,2017
7132,255,TIF Districts Fund,BU740076,18,14,Public Works & Utilities,2,Contractual Services,250,Professional Services,2507,Audits,148557,Gilbert & Mosley-General Program Costs,800,Expense,2017
7133,255,TIF Districts Fund,BU740076,19,14,Public Works & Utilities,2,Contractual Services,250,Professional Services,2514,Laboratory services,148557,Gilbert & Mosley-General Program Costs,27950,Expense,2017
7134,255,TIF Districts Fund,BU740076,20,14,Public Works & Utilities,2,Contractual Services,250,Professional Services,2599,Other professional services,148557,Gilbert & Mosley-General Program Costs,350000,Expense,2017
7135,255,TIF Districts Fund,BU740076,21,14,Public Works & Utilities,2,Contractual Services,270,Equipment Charges,2700,Motor pool - scheduled charges,148557,Gilbert & Mosley-General Program Costs,3000,Expense,2017
7136,255,TIF Districts Fund,BU740076,22,14,Public Works & Utilities,2,Contractual Services,270,Equipment Charges,2703,Maintenance - equipment,148557,Gilbert & Mosley-General Program Costs,200,Expense,2017
7137,255,TIF Districts Fund,BU740076,23,14,Public Works & Utilities,2,Contractual Services,280,Buildings and Grounds Charges,2801,Lease/Rent-Buildings or grounds,148557,Gilbert & Mosley-General Program Costs,45500,Expense,2017
7138,255,TIF Districts Fund,BU740076,24,14,Public Works & Utilities,2,Contractual Services,280,Buildings and Grounds Charges,2802,Maintenance - grounds,148557,Gilbert & Mosley-General Program Costs,3000,Expense,2017
7139,255,TIF Districts Fund,BU740076,25,14,Public Works & Utilities,2,Contractual Services,280,Buildings and Grounds Charges,2803,Maintenance - buildings,148557,Gilbert & Mosley-General Program Costs,16000,Expense,2017
7140,255,TIF Districts Fund,BU740076,26,14,Public Works & Utilities,2,Contractual Services,280,Buildings and Grounds Charges,2805,Janitorial services,148557,Gilbert & Mosley-General Program Costs,10000,Expense,2017
7141,255,TIF Districts Fund,BU740076,27,14,Public Works & Utilities,2,Contractual Services,280,Buildings and Grounds Charges,2899,Other building/grounds charges,148557,Gilbert & Mosley-General Program Costs,500,Expense,2017
7142,255,TIF Districts Fund,BU740076,28,14,Public Works & Utilities,2,Contractual Services,290,Other Contractuals,2900,City administrative charges,148557,Gilbert & Mosley-General Program Costs,8767,Expense,2017
7143,255,TIF Districts Fund,BU740076,29,14,Public Works & Utilities,2,Contractual Services,290,Other Contractuals,2902,Advertising,148557,Gilbert & Mosley-General Program Costs,300,Expense,2017
7144,255,TIF Districts Fund,BU740076,30,14,Public Works & Utilities,2,Contractual Services,290,Other Contractuals,2916,Property taxes ,148557,Gilbert & Mosley-General Program Costs,50,Expense,2017
7145,255,TIF Districts Fund,BU740076,31,14,Public Works & Utilities,2,Contractual Services,290,Other Contractuals,2917,Printing and copying,148557,Gilbert & Mosley-General Program Costs,100,Expense,2017
7146,530,Sewer Utility Fund,BU740076,32,18,Public Works & Utilities,4,Capital Outlay,450,"Vehicular Equipment => $10,000",4502,"Trucks => $10,000",184804,Sewer Maintenance Division,267000,Expense,2017
